system:index,Blue,Elevation,Green,NDBI,NDVI,NIR,NightLights,Population,Red,SWIR,Urban,.geo
46,0.10788999999999999,6,0.09741250000000001,-0.23824707,-0.21126287,0.199025,0.0,0.7509533,0.3056425,0.12243749999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8800482909332437,6.539959847211147]}"
47,0.12859749999999998,18,0.12287749999999997,-0.32769838,-0.15119883,0.18417499999999998,5.5,2.8732893,0.24979,0.09326000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7056852942856446,6.659615443055867]}"
48,0.057248750000000015,6,0.04864125,-0.42671263,-0.36993718,0.11403625,16.0,8.321038,0.2479475,0.0458225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.299287459749973,6.423538186389257]}"
49,0.14329625000000001,10,0.13303875,-0.29674643,-0.25894716,0.22832625,14.0,13.464239,0.387895,0.12382625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.501677893262101,6.583887464604592]}"
50,0.09070249999999999,11,0.08979499999999999,-0.2796164,-0.20928307,0.208815,0.0,0.7991539,0.31935125,0.11755625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9476914318274434,6.538342879699732]}"
51,0.08319499999999999,9,0.07963374999999998,-0.33520046,-0.24131483,0.17192375,0.0,1.1646888,0.28129125,0.08560125000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6555593014317753,6.581731507922704]}"
52,0.10096,21,0.09118375000000001,-0.32804763,-0.18519707,0.14918125,0.0,2.294715,0.21699625,0.07548125000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.657984752698898,6.616765804003366]}"
53,0.09559749999999997,20,0.08672875,-0.32291892,-0.2822639,0.176145,0.0,0.8021348,0.31468999999999997,0.0901525,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.032043237006267,6.664196851004877]}"
54,0.1194675,5,0.11262,-0.33337444,-0.14990911,0.21629500000000002,0.0,0.83461195,0.29258,0.1081375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.988654608783294,6.479862554703551]}"
55,0.06274874999999999,13,0.050992499999999996,-0.3935672,-0.28948635,0.162395,0.0,0.7536307,0.294725,0.07066874999999997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8959484714621593,6.557476995251478]}"
56,0.08081625,18,0.07304750000000002,-0.34044513,-0.21048197,0.19562875,18.0,26.062778,0.29993625,0.0962575,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.239459661827613,6.631588006191338]}"
57,0.0778875,5,0.07550874999999999,-0.25158483,-0.05738933,0.27405875,4.5,2.9685674,0.30743,0.16388,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0111977481328425,6.478245587192136]}"
58,0.11757000000000001,12,0.11823,-0.28031504,-0.15441029,0.1702875,0.0,1.6536963,0.23247875,0.09572125000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7884201319530524,6.481749016800202]}"
59,0.09503375,14,0.08334624999999998,-0.3493494,-0.29888484,0.17085125,0.0,0.62849545,0.31651874999999996,0.08238374999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.303963273509246,6.411680424638879]}"
60,0.06696999999999997,18,0.05893999999999999,-0.41682756,-0.34837097,0.07337749999999998,0.0,0.79633063,0.151835,0.030202499999999993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8404325869035727,6.661232410567282]}"
61,0.18574249999999998,26,0.18563249999999998,-0.14363992,-0.17402208,0.21654250000000003,4.5,2.9376476,0.30778750000000005,0.1621475,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5857602038556884,6.644254251697423]}"
62,0.10735375,14,0.12228625000000001,-0.2114362,-0.029524302,0.24745250000000002,61.5,90.9643,0.26250875,0.161075,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3168046077903037,6.555860027740063]}"
63,0.06433,8,0.06036999999999998,-0.45758843,-0.3046314,0.14685749999999997,0.0,0.9069929,0.27553,0.054649999999999976,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.052255330898956,6.445636742378597]}"
64,0.06812499999999999,2,0.079015,-0.21237569,-0.10339975,0.1194675,2.0,12.622368,0.1470225,0.07761249999999997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0686000947880796,6.414375370491237]}"
65,0.07410624999999998,12,0.06817999999999999,-0.37951648,-0.1841323,0.13327250000000002,0.0,1.0394595,0.19342875,0.05994374999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7436840308039003,6.436204431895342]}"
66,0.08297500000000002,19,0.06639250000000002,-0.37045532,-0.3150956,0.168775,0.0,1.5779232,0.3240675,0.07752999999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6304963050048404,6.636708403310819]}"
67,0.052505000000000024,16,0.039360000000000006,-0.45207584,-0.36594176,0.12989,1.5,1.8231277,0.27982,0.04901249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8778923342513565,6.462614901248456]}"
68,0.10960875,2,0.09842999999999999,-0.25483254,-0.16059862,0.18071,14.5,26.903597,0.24985875000000002,0.1073125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4294533444188917,6.613801363565772]}"
69,0.10155125000000001,24,0.09556999999999999,-0.29225057,-0.15638901,0.26015750000000004,5.5,16.329838,0.35661375,0.142485,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1944540660932246,6.590085840065016]}"
70,0.05957249999999997,15,0.05462250000000002,-0.41872403,-0.25741237,0.152715,4.5,4.567457,0.25859,0.06257000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.990985654240153,6.431084034775861]}"
71,0.09145874999999998,6,0.08637124999999998,-0.2966088,-0.093562305,0.23165375000000002,0.0,0.9615602,0.27947625,0.12566875000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9563152585549908,6.472855695487419]}"
72,0.10238999999999998,35,0.09072999999999998,-0.39008954,-0.1948506,0.18942750000000003,0.0,1.7099311,0.2811125,0.08311249999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6321132725162557,6.641828800430301]}"
73,0.054759999999999975,9,0.05228499999999997,-0.46930254,-0.34532738,0.15747250000000002,0.0,0.44888598,0.32360000000000005,0.056877500000000025,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.738563633684419,6.525407139608411]}"
74,0.0841575,7,0.06499,-0.4117798,-0.33398825,0.165255,0.0,0.7792199,0.33099749999999994,0.06885374999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.32255839989052,6.434856958969163]}"
75,0.0842675,7,0.07125999999999999,-0.3005126,-0.2177882,0.16173500000000002,0.0,0.9973894,0.2517975,0.08699000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.086750637809145,6.432701002287276]}"
76,0.08862625000000002,9,0.07288250000000002,-0.3406766,-0.28132957,0.1769425,25.5,9.419834,0.31547375,0.0870175,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.077762910686099,6.49684071357341]}"
77,0.103105,4,0.09745375,-0.2679781,-0.06985496,0.259525,0.0,1.1957341,0.29850625,0.1498275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9714069553281988,6.473125190072655]}"
78,0.08061000000000001,15,0.09227000000000002,-0.33016482,-0.060992125,0.17421999999999999,0.0,0.95326835,0.19685249999999999,0.08773249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8045898070672037,6.499535659425768]}"
79,0.13618750000000002,11,0.12950499999999998,-0.2767631,-0.110268444,0.20735750000000003,2.0,3.013787,0.258755,0.11746000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6461269909485203,6.60221309640063]}"
80,0.10127625000000001,30,0.09174750000000001,-0.31365964,-0.2516276,0.17063125,4.0,4.6829505,0.285375,0.08914875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9832647170785767,6.639133854577942]}"
81,0.04783000000000001,16,0.037187499999999984,-0.4550642,-0.34807697,0.1377,0.0,0.5128387,0.2847425,0.051570000000000005,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.726975366519277,6.524598655852703]}"
82,0.06809749999999998,20,0.058362499999999984,-0.3773087,-0.32690853,0.15007500000000001,0.0,1.0640101,0.2958525,0.06785000000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.813213633794751,6.635091435799405]}"
83,0.08094000000000001,0,0.08281,-0.10526113,-0.26897463,0.03595000000000001,4.0,4.5471954,0.06240499999999999,0.029102500000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0459625496282676,6.4132973921502945]}"
84,0.12205250000000001,6,0.12565500000000002,-0.24962497,-0.01265455,0.21241749999999998,0.0,1.5205129,0.21786250000000001,0.1275525,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.269737461184292,6.390390352405246]}"
85,0.07586625,3,0.076265,-0.31869388,-0.08777423,0.17734125,0.0,0.80351543,0.21146875,0.09162375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.060340168456031,6.503847572789542]}"
86,0.1107225,0,0.11681375,-0.2311369,-0.09333266,0.20316375,22.5,13.604197,0.24499125,0.12687875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4652961242552602,6.638325370822234]}"
87,0.08323625000000001,4,0.06885375000000002,-0.3106096,-0.2554445,0.15981,1.5,2.1541893,0.26946625,0.08406125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.865401177520244,6.480671038459258]}"
88,0.10362749999999998,48,0.09741250000000001,-0.28169873,-0.11536492,0.205075,5.0,5.039025,0.25856250000000003,0.11492999999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.561505691184461,6.68548692323851]}"
89,0.06608999999999998,8,0.04937,-0.41558775,-0.30225745,0.193525,0.0,1.8190949,0.36119249999999997,0.079895,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.87115496962046,6.47150822256124]}"
90,0.09376874999999998,13,0.0810775,-0.38884395,-0.30381152,0.18456,0.0,1.5144749,0.34564125,0.08121500000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7889591211235243,6.4472537098900125]}"
91,0.07277250000000002,5,0.06765749999999998,-0.28721526,-0.311045,0.09755000000000003,0.0,1.0066599,0.18563249999999998,0.054017499999999996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.207214717409573,6.430275551020153]}"
92,0.0654575,12,0.04882,-0.4176283,-0.3281604,0.16937999999999998,0.0,0.96566534,0.3348475,0.06958249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9118486519910745,6.589816345479781]}"
93,0.136325,3,0.13587125,-0.25273433,-0.08347868,0.198365,32.5,42.91736,0.23450000000000001,0.11832625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.41004973428191,6.598709666792564]}"
94,0.054925,10,0.050277499999999975,-0.42954323,-0.2774228,0.12241000000000002,0.0,0.90187645,0.21640500000000001,0.04884749999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.041206052904286,6.460189449981334]}"
95,0.06742375,6,0.056987499999999996,-0.37130615,-0.305552,0.15003375,0.0,0.462963,0.28206125000000004,0.068785,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.25949666694533,6.427580605167795]}"
96,0.06907374999999999,7,0.05128125,-0.471086,-0.3779151,0.17123625,17.0,12.064543,0.3792875,0.06156625000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.495479517801676,6.4246161647302005]}"
97,0.09843000000000002,9,0.08934125,-0.35728064,-0.23533233,0.19131125,0.0,1.106186,0.30906625,0.09059249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.832617243931733,6.5240596666822315]}"
98,0.054649999999999976,13,0.043237499999999984,-0.43747973,-0.33763263,0.17191,0.0,0.637319,0.3471675,0.06727250000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6806222978587098,6.506812013227137]}"
99,0.06699749999999999,11,0.06529249999999998,-0.4156248,-0.37313798,0.15370499999999998,0.0,1.0836838,0.33669,0.06345,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8574107457734317,6.618652266100017]}"
100,0.07937250000000001,8,0.05819750000000001,-0.35200712,-0.3029847,0.18764000000000003,0.0,0.43788835,0.35076999999999997,0.08993250000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.07085045728023,6.520825731659401]}"
101,0.07368,10,0.0622675,-0.35481867,-0.2006898,0.17989875,0.0,0.84968233,0.27023625,0.08567,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.988115619612822,6.548314179353459]}"
102,0.058609999999999995,10,0.05343999999999999,-0.45704702,-0.35033345,0.15964499999999998,0.0,0.6512817,0.33182249999999996,0.05948999999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.687629157074842,6.518400280392278]}"
103,0.09706874999999998,53,0.0872925,-0.37029287,-0.2016153,0.19770500000000002,0.0,1.0091711,0.29755750000000003,0.09085375000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.734790709491117,6.681713999045208]}"
104,0.07354249999999998,5,0.0627625,-0.27332875,-0.3570232,0.08564250000000001,11.0,7.002237,0.18075125,0.04887499999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1987659794569985,6.444019774867182]}"
105,0.06624125,16,0.05781250000000002,-0.42652443,-0.33092958,0.12954625,0.0,0.5391682,0.25769625,0.05207875000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.052524825484192,6.504117067374778]}"
106,0.07986749999999998,6,0.06452249999999998,-0.36749354,-0.3069686,0.14705000000000001,0.0,0.7414929,0.2773175,0.06801499999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0441704933418805,6.610297933957705]}"
107,0.135005,10,0.127635,-0.22184539,-0.17587104,0.25309,28.5,11.0489025,0.36111,0.16118500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2866212142438878,6.510315442835203]}"
108,0.08605499999999999,17,0.0713975,-0.361039,-0.30376548,0.15568500000000002,0.0,0.53285134,0.291535,0.07308875000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.057645222603673,6.575263637877044]}"
109,0.06941750000000002,27,0.0653475,-0.4089353,-0.30990547,0.11834,0.0,0.8031643,0.22462749999999998,0.049644999999999995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8296528034941386,6.681713999045208]}"
110,0.06317500000000001,4,0.05595625000000001,-0.31369874,-0.21291865,0.12221749999999998,0.0,1.8296055,0.18834125,0.06384875000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6679560523526247,6.4321620131168045]}"
111,0.08677000000000001,29,0.08781499999999998,-0.25672132,-0.01625776,0.23296,4.0,3.74061,0.24065999999999999,0.13778249999999997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6348082183686143,6.6046385476677525]}"
112,0.1052225,7,0.091885,-0.31559423,-0.19752003,0.2354075,4.0,1.6515492,0.35129250000000006,0.12246499999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.710980780180098,6.438629883162465]}"
113,0.07434000000000002,15,0.06972,-0.35739648,-0.11980991,0.25375000000000003,0.0,1.1507578,0.32283,0.1201275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.993411105507276,6.51893926956275]}"
114,0.0931225,7,0.08766374999999998,-0.3147099,-0.18675995,0.16680875,3.5,3.0221996,0.24342375000000002,0.08694874999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.92873240505067,6.494415262306287]}"
115,0.1146275,8,0.10052,-0.35934186,-0.24154253,0.198695,0.0,0.58865047,0.32525000000000004,0.09364499999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.859027713284847,6.5744551541213365]}"
116,0.07758500000000002,12,0.06056250000000002,-0.3803664,-0.2911504,0.19335999999999998,0.0,0.8127073,0.3522,0.08679749999999997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0366246449552765,6.606794504349639]}"
117,0.09467624999999999,10,0.091555,-0.31269145,-0.26581916,0.19311250000000002,0.0,1.6206312,0.33295,0.10111124999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.950655872265038,6.631857500776574]}"
118,0.047788750000000005,12,0.03515249999999999,-0.46844894,-0.471742,0.11040624999999998,0.0,0.7606658,0.307595,0.039965,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.783569229418807,6.495493240647231]}"
119,0.097715,10,0.08330500000000002,-0.35487676,-0.27147964,0.18951,5.5,2.465639,0.33075000000000004,0.09023500000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.632652261686727,6.507620496982844]}"
120,0.12290499999999999,3,0.1369575,-0.09214033,0.027223844,0.24332750000000003,0.0,2.5911283,0.23043000000000002,0.20227,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.2177250062337714,6.4019786195703885]}"
